congress,party_code,nominate_dim1
83,100,-0.079
83,200,0.293
83,200,0.32
83,100,-0.392
83,200,0.275
83,100,-0.34
83,100,-0.017
83,100,-0.279
83,100,-0.225
83,200,0.06
83,200,0.414
83,200,0.265
83,200,0.176
83,100,-0.469
83,200,0.214
83,100,-0.553
83,200,0.288
83,100,-0.435
83,200,0.12
83,100,-0.595
83,200,0.071
83,200,0.285
83,100,-0.426
83,200,0.192
83,200,0.012
83,200,0.215
83,200,0.329
83,100,-0.467
83,100,-0.489
83,200,0.277
83,200,0.171
83,100,-0.458
83,200,0.399
83,200,0.271
83,100,-0.396
83,200,0.303
83,100,-0.369
83,200,0.133
83,200,0.162
83,200,0.387
83,200,0.312
83,200,0.121
83,100,-0.217
83,100,-0.344
83,100,-0.383
83,100,0.066
83,100,-0.116
83,100,-0.017
83,100,-0.05
83,100,-0.171
83,100,-0.114
83,100,-0.089
83,200,0.325
83,200,0.306
83,200,0.11
83,100,-0.235
83,100,-0.211
83,100,-0.343
83,100,-0.268
83,100,-0.037
83,100,-0.302
83,200,0.252
83,100,-0.178
83,100,-0.163
83,100,-0.407
83,100,0.002
83,100,0.003
83,100,0.086
83,100,0.038
83,100,0.234
83,100,-0.192
83,100,-0.107
83,100,0.033
83,100,-0.198
83,100,-0.168
83,100,-0.396
83,100,-0.082
83,100,-0.395
83,100,0.058
83,100,-0.056
83,100,-0.102
83,100,-0.219
83,100,-0.306
83,100,-0.305
83,100,0.083
83,200,0.2
83,200,0.429
83,200,0.17
83,100,0.09
83,200,0.159
83,100,-0.089
83,100,-0.152
83,100,0.045
83,200,0.265
83,100,0.032
83,100,0.035
83,100,0.044
83,100,0.166
83,200,0.146
83,200,0.058
83,200,0.171
83,200,0.209
83,100,-0.401
83,200,0.187
83,200,0.069
83,200,0.218
83,100,-0.331
83,100,-0.309
83,100,-0.387
83,100,-0.349
83,200,0.342
83,100,-0.345
83,200,0.328
83,200,0.433
83,200,-0.038
83,100,-0.364
83,200,0.16
83,200,0.416
83,200,0.067
83,200,0.481
83,200,0.389
83,200,0.034
83,100,-0.355
83,200,0.269
84,100,-0.03
84,100,-0.105
84,100,-0.381
84,100,-0.117
84,100,-0.115
84,100,-0.358
84,100,-0.342
84,100,-0.282
84,100,-0.073
84,200,0.225
84,100,-0.389
84,100,0.012
84,100,-0.179
84,100,-0.269
84,100,-0.237
84,100,-0.038
84,100,-0.397
84,200,0.2
84,200,0.055
84,100,-0.368
84,100,-0.219
84,200,0.205
84,100,-0.269
84,200,0.49
84,200,0.253
84,200,0.148
84,100,-0.467
84,200,0.271
84,200,0.276
84,200,0.312
84,200,0.099
84,100,-0.468
84,200,0.358
84,200,0.117
84,200,0.205
84,100,-0.426
84,100,-0.582
84,200,0.474
84,100,-0.607
84,200,0.291
84,100,-0.455
84,100,-0.27
84,100,-0.388
84,200,0.243
84,200,0.484
84,200,0.264
84,200,0.296
84,100,-0.315
84,200,0.184
84,200,0.247
84,100,-0.28
84,200,0.127
84,100,-0.216
84,200,0.062
84,200,0.085
84,200,0.163
84,200,0.058
84,100,-0.401
84,100,-0.088
84,200,0.218
84,100,-0.4
84,100,0.098
84,100,-0.007
84,100,-0.176
84,100,-0.085
84,100,-0.128
84,100,-0.097
84,100,-0.191
84,100,0.08
84,100,0
84,100,-0.041
84,100,-0.134
84,100,-0.362
84,100,-0.174
84,100,-0.194
84,100,-0.212
84,200,0.458
84,100,-0.411
84,200,0.384
84,200,0.301
84,100,-0.506
84,100,-0.312
84,200,0.324
84,200,0.307
84,100,-0.527
84,100,-0.45
84,100,-0.364
84,200,0.324
84,100,-0.382
84,100,-0.306
84,200,0.63
84,200,0.411
84,100,-0.615
84,100,-0.365
84,100,-0.511
84,100,-0.429
84,200,0.384
84,200,0.298
84,200,0.309
84,200,0.185
84,200,0.402
84,200,0.439
84,100,-0.494
84,200,0.267
84,200,0.334
84,200,0.235
84,200,0.285
84,200,0.257
84,100,-0.378
84,200,0.272
84,200,0.268
84,200,0.305
84,100,-0.422
84,200,0.358
84,200,0.192
84,200,0.278
84,200,0.955
84,200,0.317
84,200,0.386
84,200,0.267
84,200,0.173
84,200,0.27
84,200,0.169
84,200,0.268
84,200,0.231
84,200,0.349
84,200,0.487
84,200,0.553
84,100,-0.215
84,100,-0.267
84,100,-0.288
84,100,-0.343
84,200,0.118
84,200,0.25
84,100,-0.351
84,100,-0.206
84,100,-0.348
84,100,-0.125
84,100,-0.079
84,100,-0.222
84,100,-0.28
84,100,-0.056
84,100,-0.222
84,100,-0.2
84,200,0.163
84,200,0.228
84,200,0.263
84,200,0.238
84,100,-0.171
84,100,-0.368
84,100,-0.307
84,200,0.187
84,100,-0.281
84,200,0.298
84,200,0.196
84,100,-0.306
84,200,0.167
84,100,-0.296
84,200,0.098
84,100,-0.298
84,100,-0.308
84,200,0.203
84,100,-0.328
84,200,0.368
84,100,-0.402
84,100,-0.238
84,200,0.143
84,200,0.266
84,200,0.121
84,200,0.331
84,200,0.27
84,100,-0.539
84,100,-0.422
84,100,-0.448
84,200,0.339
84,200,0.281
84,100,-0.344
84,100,-0.431
84,200,0.691
84,200,0.627
84,200,0.257
84,100,-0.406
84,100,-0.487
84,200,0.221
84,100,-0.355
84,200,0.474
84,200,0.324
84,200,0.294
84,200,0.318
84,100,-0.48
84,200,0.1
84,100,-0.497
84,100,-0.204
84,100,-0.433
84,200,0.387
84,100,-0.98
84,100,0.052
84,100,0.052
84,100,-0.211
84,100,-0.161
84,100,0.127
84,100,0.049
84,100,-0.504
84,100,-0.175
84,100,-0.4
84,100,-0.47
84,200,0.515
84,100,-0.112
84,100,-0.128
84,100,-0.489
84,100,-0.276
84,200,0.455
84,100,-0.386
84,200,0.369
84,100,-0.483
84,200,0.459
84,200,0.432
84,200,0.389
84,200,0.24
84,200,0.234
84,200,0.226
84,200,0.06
84,100,-0.413
84,200,0.195
84,200,-0.002
84,200,0.172
84,200,0.205
84,200,0.184
84,200,0.156
84,100,-0.435
84,100,-0.389
84,100,-0.511
84,100,-0.453
84,200,0.125
84,100,-0.344
84,200,0.035
84,100,-0.134
84,100,-0.153
84,100,-0.536
84,200,0.364
84,200,0.383
84,100,-0.492
84,100,-0.457
84,200,0.298
84,200,0.225
84,100,-0.617
84,100,-0.303
84,200,0.358
84,100,-0.593
84,100,-0.102
84,200,0.044
84,100,-0.702
84,200,0.048
84,200,0.242
84,200,0.466
84,100,-0.463
84,100,-0.527
84,200,0.207
84,200,0.131
84,100,-0.357
84,100,-0.437
84,200,0.335
84,100,-0.692
84,200,0.246
84,200,0.263
84,100,-0.558
84,100,-0.272
84,200,0.236
84,200,0.348
84,100,-0.833
84,200,0.148
84,200,0.444
84,200,0.547
84,200,0.197
84,100,-0.384
84,200,0.384
84,200,0.558
84,200,0.206
84,200,0.209
84,200,0.377
84,200,0.357
84,100,-0.527
84,100,-0.006
84,100,-0.031
84,100,-0.149
84,100,-0.042
84,100,-0.067
84,100,-0.189
84,100,-0.308
84,100,-0.117
84,100,-0.041
84,200,0.304
84,100,0.08
84,100,0.014
84,200,-0.048
84,200,0.359
84,100,-0.35
84,200,0.139
84,200,0.194
84,200,0.359
84,200,0.228
84,200,0.271
84,200,0.373
84,200,0.382
84,200,0.629
84,100,-0.3
84,100,-0.304
84,200,0.395
84,200,0.333
84,200,0.376
84,100,-0.38
84,200,0.287
84,200,0.426
84,200,0.312
84,100,-0.114
84,200,0.298
84,200,0.539
84,100,-0.366
84,200,0.293
84,100,-0.392
84,200,0.275
84,100,-0.34
84,100,-0.017
84,100,-0.279
84,100,-0.225
84,200,0.414
84,200,0.265
84,100,-0.243
84,200,0.176
84,100,-0.469
84,100,-0.553
84,200,0.288
84,100,-0.435
84,200,0.12
84,100,-0.595
84,100,-0.292
84,200,0.071
84,200,0.285
84,100,-0.426
84,200,0.192
84,100,-0.377
84,200,0.012
84,200,0.215
84,100,-0.467
84,100,-0.489
84,100,-0.479
84,200,0.277
84,200,0.171
84,100,-0.458
84,200,0.399
84,200,0.271
84,100,-0.396
84,200,0.303
84,100,-0.416
84,100,-0.369
84,200,0.133
84,200,0.162
84,200,0.387
84,200,0.121
84,100,-0.217
84,100,-0.344
84,100,-0.383
84,100,0.066
84,100,-0.017
84,100,-0.05
84,100,-0.171
84,100,-0.114
84,100,-0.089
84,200,0.325
84,200,0.306
84,200,0.11
84,100,-0.414
84,100,-0.235
84,100,-0.211
84,100,-0.343
84,100,-0.268
84,100,-0.037
84,100,-0.302
84,200,0.252
84,200,0.616
84,100,-0.048
84,100,-0.407
84,100,0.002
84,100,0.003
84,100,0.086
84,100,0.038
84,100,0.234
84,100,-0.192
84,100,-0.107
84,100,-0.059
84,100,-0.168
84,100,-0.396
84,100,-0.082
84,100,-0.395
84,100,-0.056
84,100,-0.152
84,100,-0.102
84,100,-0.219
84,100,-0.306
84,100,-0.305
84,100,-0.383
84,200,0.2
84,200,0.21
84,200,0.17
84,100,0.09
84,200,0.159
84,100,-0.089
84,100,-0.152
84,100,0.045
84,100,-0.23
84,200,0.265
84,100,0.032
84,100,0.035
84,100,0.166
84,200,0.058
84,200,0.171
84,200,0.209
84,100,-0.401
84,200,0.187
84,200,0.069
84,200,0.218
84,100,-0.331
84,100,-0.289
84,100,-0.309
84,100,-0.387
84,100,-0.349
84,100,-0.345
84,200,0.328
84,200,0.433
84,100,-0.364
84,200,0.416
84,200,0.067
84,100,-0.481
84,200,0.481
84,200,0.389
84,200,0.034
84,100,-0.355
84,200,0.29
85,100,-0.03
85,100,-0.105
85,100,-0.381
85,100,-0.117
85,100,-0.115
85,100,-0.358
85,100,-0.342
85,100,-0.282
85,100,-0.073
85,200,0.225
85,100,-0.389
85,100,0.012
85,100,-0.179
85,100,-0.269
85,100,-0.237
85,100,-0.038
85,100,-0.397
85,200,0.2
85,200,0.055
85,100,-0.368
85,100,-0.219
85,200,0.205
85,100,-0.269
85,200,0.49
85,200,0.253
85,100,-0.467
85,200,0.271
85,200,0.276
85,200,0.312
85,100,-0.468
85,200,0.358
85,200,0.117
85,200,0.205
85,100,-0.468
85,100,-0.426
85,100,-0.582
85,100,-0.607
85,100,-0.458
85,200,0.291
85,100,-0.455
85,100,-0.27
85,100,-0.388
85,200,0.421
85,200,0.243
85,200,0.484
85,200,0.264
85,200,0.296
85,100,-0.315
85,200,0.184
85,200,0.247
85,100,-0.28
85,200,0.127
85,200,0.124
85,200,0.062
85,200,0.085
85,200,0.163
85,200,0.058
85,200,0.175
85,100,-0.088
85,200,0.218
85,100,-0.4
85,100,0.098
85,100,-0.007
85,100,-0.176
85,100,-0.085
85,100,-0.128
85,100,-0.097
85,100,-0.191
85,100,0.08
85,100,0
85,100,-0.041
85,100,-0.134
85,100,-0.362
85,100,-0.284
85,100,-0.174
85,100,-0.194
85,100,-0.212
85,200,0.458
85,100,-0.411
85,200,0.384
85,200,0.301
85,100,-0.506
85,100,-0.312
85,200,0.325
85,200,0.324
85,200,0.307
85,200,0.378
85,100,-0.527
85,100,-0.45
85,100,-0.364
85,200,0.383
85,100,-0.382
85,100,-0.415
85,100,-0.306
85,200,0.63
85,200,0.411
85,200,0.372
85,100,-0.365
85,100,-0.511
85,100,-0.429
85,200,0.298
85,200,0.309
85,200,0.185
85,200,0.439
85,100,-0.494
85,200,0.267
85,200,0.334
85,200,0.235
85,200,0.285
85,100,-0.378
85,200,0.272
85,200,0.268
85,200,0.305
85,100,-0.422
85,200,0.251
85,200,0.358
85,100,-0.374
85,200,0.192
85,200,0.955
85,200,0.317
85,200,0.386
85,200,0.267
85,200,0.173
85,200,0.27
85,200,0.169
85,100,-0.245
85,200,0.268
85,200,0.349
85,200,0.487
85,200,0.553
85,100,-0.215
85,100,-0.267
85,100,-0.288
85,100,-0.343
85,200,0.118
85,200,0.25
85,100,-0.351
85,100,-0.206
85,100,-0.348
85,100,-0.125
85,100,-0.079
85,100,-0.222
85,100,-0.28
85,100,-0.056
85,100,-0.222
85,100,-0.2
85,100,-0.456
85,200,0.163
85,200,0.228
85,200,0.238
85,100,-0.171
85,100,-0.368
85,100,-0.307
85,200,0.187
85,100,-0.281
85,200,0.298
85,200,0.196
85,100,-0.306
85,200,0.167
85,100,-0.296
85,200,0.098
85,100,-0.298
85,100,-0.308
85,200,0.203
85,100,-0.328
85,200,0.368
85,100,-0.402
85,100,-0.238
85,200,0.143
85,200,0.266
85,200,0.121
85,200,0.331
85,200,0.227
85,200,0.27
85,200,0.247
85,100,-0.539
85,100,-0.448
85,200,0.281
85,200,0.327
85,100,-0.344
85,200,0.691
85,200,0.627
85,200,0.257
85,100,-0.406
85,100,-0.487
85,200,0.207
85,200,0.221
85,100,-0.355
85,200,0.294
85,200,0.318
85,100,-0.48
85,200,0.1
85,100,-0.497
85,100,-0.204
85,100,-0.433
85,200,0.387
85,200,0.189
85,100,-0.98
85,100,0.052
85,100,0.052
85,100,-0.211
85,100,-0.161
85,100,0.127
85,100,0.049
85,100,-0.504
85,100,-0.363
85,100,-0.175
85,100,-0.4
85,100,-0.47
85,200,0.515
85,100,-0.112
85,100,-0.128
85,100,-0.489
85,100,-0.276
85,100,-0.386
85,100,-0.612
85,100,-0.483
85,200,0.215
85,200,0.432
85,200,0.389
85,200,0.24
85,100,-0.056
85,200,0.226
85,200,0.06
85,100,-0.413
85,200,0.195
85,200,-0.002
85,200,0.007
85,200,0.071
85,200,0.172
85,200,0.137
85,200,0.184
85,200,0.156
85,100,-0.435
85,100,-0.389
85,100,-0.511
85,200,0.125
85,200,0.035
85,100,-0.335
85,100,-0.134
85,100,-0.269
85,100,-0.536
85,200,0.364
85,200,0.383
85,100,-0.492
85,100,-0.457
85,200,0.298
85,200,0.225
85,100,-0.303
85,200,0.358
85,100,-0.593
85,200,0.159
85,200,0.044
85,100,-0.559
85,200,0.048
85,200,0.466
85,100,-0.463
85,100,-0.527
85,200,0.207
85,200,0.131
85,100,-0.357
85,100,-0.437
85,200,0.335
85,200,0.246
85,200,0.263
85,100,-0.558
85,100,-0.272
85,200,0.236
85,200,0.348
85,100,-0.833
85,200,0.148
85,200,0.444
85,200,0.547
85,200,0.197
85,200,0.263
85,100,-0.384
85,200,0.384
85,100,-0.568
85,200,0.558
85,200,0.206
85,100,-0.59
85,200,0.209
85,200,0.377
85,200,0.357
85,100,-0.527
85,100,-0.006
85,100,-0.031
85,100,-0.149
85,100,-0.189
85,100,-0.117
85,100,-0.041
85,200,0.304
85,100,0.01
85,100,0.048
85,100,-0.001
85,100,0.014
85,100,-0.028
85,200,-0.048
85,200,0.359
85,100,-0.35
85,200,0.139
85,200,0.194
85,200,0.359
85,200,0.228
85,200,0.373
85,200,0.382
85,200,0.629
85,200,0.406
85,100,-0.3
85,100,-0.304
85,200,0.395
85,200,0.333
85,200,0.376
85,100,-0.38
85,200,0.287
85,200,0.426
85,200,0.312
85,100,-0.114
85,200,0.298
85,200,0.539
85,100,-0.366
85,200,0.293
85,100,-0.392
85,200,0.275
85,100,-0.34
85,100,-0.017
85,100,-0.281
85,100,-0.279
85,100,-0.243
85,200,0.176
85,100,-0.591
85,100,-0.367
85,100,-0.469
85,200,0.288
85,100,-0.435
85,200,0.12
85,100,-0.595
85,100,-0.292
85,200,0.071
85,200,0.149
85,200,0.285
85,100,-0.384
85,100,-0.426
85,200,0.192
85,100,-0.377
85,200,0.012
85,200,0.215
85,100,-0.468
85,100,-0.489
85,100,-0.479
85,200,0.277
85,200,0.171
85,100,-0.458
85,200,0.359
85,200,0.271
85,100,-0.396
85,200,0.303
85,100,-0.536
85,100,-0.369
85,200,0.133
85,200,0.162
85,200,0.387
85,200,0.312
85,200,0.121
85,100,-0.217
85,100,-0.344
85,100,-0.383
85,100,0.066
85,100,-0.017
85,100,-0.129
85,100,-0.05
85,100,-0.114
85,100,-0.089
85,200,0.325
85,100,-0.573
85,200,0.11
85,100,-0.414
85,100,-0.235
85,100,-0.211
85,100,-0.214
85,100,-0.343
85,100,-0.268
85,100,-0.204
85,100,-0.037
85,200,0.252
85,200,0.616
85,100,-0.238
85,100,-0.407
85,100,0.002
85,100,0.003
85,100,0.086
85,100,0.038
85,100,-0.192
85,100,-0.107
85,100,-0.059
85,100,-0.168
85,100,-0.396
85,100,-0.082
85,100,-0.395
85,100,-0.056
85,100,-0.152
85,100,-0.102
85,100,-0.219
85,100,-0.306
85,100,-0.305
85,100,-0.383
85,100,-0.342
85,200,0.2
85,200,0.21
85,200,0.17
85,100,0.09
85,200,0.159
85,100,-0.089
85,100,-0.152
85,100,0.045
85,100,-0.23
85,200,0.265
85,100,0.032
85,100,0.035
85,100,0.166
85,200,0.058
85,200,0.171
85,200,0.209
85,100,-0.401
85,200,0.187
85,200,0.069
85,200,0.218
85,100,-0.331
85,100,-0.309
85,100,-0.387
85,200,0.14
85,200,0.342
85,100,-0.345
85,200,0.328
85,100,-0.364
85,200,0.416
85,200,0.067
85,100,-0.481
85,200,0.481
85,200,0.298
85,200,0.389
85,200,0.034
85,100,-0.355
85,200,0.29
86,100,-0.03
86,100,-0.105
86,100,-0.381
86,100,-0.117
86,100,-0.115
86,100,-0.358
86,100,-0.342
86,100,-0.282
86,100,-0.073
86,100,-0.491
86,200,0.225
86,100,-0.389
86,100,0.012
86,100,-0.179
86,100,-0.237
86,100,-0.038
86,100,-0.397
86,200,0.055
86,100,-0.519
86,100,-0.368
86,200,0.205
86,100,-0.269
86,200,0.49
86,100,-0.467
86,200,0.271
86,200,0.276
86,200,0.312
86,100,-0.439
86,100,-0.678
86,100,-0.468
86,200,0.358
86,200,0.117
86,200,0.205
86,100,-0.468
86,100,-0.472
86,100,-0.426
86,100,-0.582
86,100,-0.607
86,100,-0.458
86,100,-0.455
86,100,-0.27
86,100,-0.388
86,200,0.421
86,200,0.243
86,200,0.484
86,200,0.264
86,200,0.296
86,100,-0.315
86,200,0.184
86,100,-0.699
86,100,-0.28
86,100,-0.498
86,100,-0.361
86,100,-0.318
86,100,-0.313
86,100,-0.424
86,100,-0.228
86,100,-0.401
86,100,-0.088
86,200,0.218
86,100,-0.4
86,100,0.098
86,100,-0.007
86,100,-0.176
86,100,-0.085
86,100,-0.128
86,100,-0.097
86,100,-0.191
86,100,0.08
86,100,0
86,100,-0.041
86,100,-0.134
86,100,-0.284
86,100,-0.174
86,100,-0.194
86,100,-0.212
86,100,-0.319
86,200,0.458
86,100,-0.411
86,200,0.384
86,200,0.301
86,100,-0.312
86,200,0.324
86,200,0.307
86,200,0.378
86,100,-0.527
86,200,0.342
86,100,-0.364
86,200,0.558
86,100,-0.382
86,100,-0.415
86,100,-0.306
86,200,0.63
86,200,0.372
86,100,-0.42
86,100,-0.365
86,100,-0.511
86,100,-0.429
86,100,-0.281
86,100,-0.39
86,100,-0.284
86,200,0.332
86,200,0.185
86,100,-0.494
86,200,0.267
86,100,-0.163
86,100,-0.462
86,200,0.235
86,100,-0.378
86,200,0.272
86,100,-0.341
86,100,-0.459
86,100,-0.422
86,100,-0.233
86,100,-0.518
86,100,-0.477
86,100,-0.374
86,200,0.955
86,200,0.317
86,200,0.386
86,200,0.316
86,200,0.173
86,100,-0.313
86,100,-0.43
86,200,0.169
86,100,-0.245
86,100,-0.321
86,100,-0.467
86,200,0.349
86,200,0.553
86,100,-0.341
86,100,-0.215
86,100,-0.288
86,100,-0.343
86,200,0.25
86,100,-0.351
86,100,-0.247
86,100,-0.206
86,100,-0.348
86,100,-0.125
86,100,-0.079
86,100,-0.007
86,100,-0.28
86,100,-0.056
86,100,-0.222
86,100,-0.2
86,100,-0.456
86,200,0.228
86,100,0.005
86,100,-0.251
86,100,-0.171
86,100,-0.335
86,100,-0.368
86,100,-0.307
86,100,-0.175
86,100,-0.281
86,200,0.196
86,100,-0.306
86,100,-0.4
86,200,-0.023
86,200,0.167
86,100,-0.296
86,200,0.148
86,100,-0.298
86,100,-0.308
86,200,0.203
86,100,-0.328
86,100,-0.402
86,100,-0.238
86,200,0.143
86,200,0.121
86,200,0.331
86,200,0.227
86,200,0.27
86,200,0.247
86,100,-0.539
86,100,-0.448
86,200,0.281
86,200,0.327
86,100,-0.344
86,200,0.691
86,200,0.627
86,200,0.257
86,100,-0.406
86,100,-0.487
86,200,0.221
86,100,-0.45
86,100,-0.355
86,200,0.294
86,100,-0.48
86,200,0.1
86,100,-0.386
86,200,0.298
86,100,-0.204
86,200,0.268
86,200,0.189
86,100,-0.98
86,100,0.052
86,100,0.052
86,100,-0.211
86,100,-0.161
86,100,0.127
86,100,0.049
86,100,-0.504
86,100,-0.363
86,100,-0.175
86,100,-0.4
86,100,-0.47
86,200,0.515
86,100,-0.112
86,100,-0.128
86,100,-0.489
86,100,-0.276
86,100,-0.184
86,100,-0.386
86,100,-0.612
86,100,-0.483
86,100,-0.054
86,200,0.215
86,100,-0.109
86,200,0.24
86,100,-0.056
86,200,0.226
86,200,0.06
86,100,-0.413
86,200,0.195
86,200,0.09
86,200,-0.002
86,100,-0.386
86,200,0.071
86,200,0.172
86,100,-0.44
86,200,0.137
86,200,0.156
86,100,-0.435
86,100,-0.511
86,200,0.079
86,200,0.125
86,100,-0.269
86,100,-0.227
86,100,-0.536
86,200,0.151
86,200,0.364
86,200,0.383
86,100,-0.492
86,100,-0.457
86,100,-0.303
86,200,0.358
86,100,-0.593
86,200,0.159
86,200,0.044
86,100,-0.25
86,100,-0.559
86,200,0.048
86,100,-0.486
86,200,0.253
86,200,-0.094
86,100,-0.463
86,100,-0.527
86,100,-0.357
86,100,-0.437
86,200,0.335
86,200,-0.017
86,200,0.263
86,100,-0.558
86,100,-0.272
86,200,0.236
86,200,0.348
86,200,0.141
86,100,-0.833
86,200,0.444
86,200,0.547
86,200,0.197
86,200,0.263
86,100,-0.384
86,200,0.384
86,100,-0.568
86,100,-0.139
86,200,0.558
86,200,0.206
86,100,-0.59
86,200,0.209
86,200,0.206
86,200,0.377
86,100,-0.527
86,100,-0.006
86,100,-0.031
86,100,-0.149
86,100,-0.189
86,100,-0.117
86,100,-0.041
86,100,-0.038
86,200,0.304
86,100,0.01
86,100,0.048
86,100,-0.001
86,100,-0.069
86,100,-0.028
86,100,-0.371
86,200,0.366
86,100,-0.35
86,200,0.139
86,200,0.194
86,200,0.359
86,200,0.228
86,200,0.373
86,200,0.382
86,100,-0.265
86,200,0.502
86,100,-0.3
86,100,-0.304
86,200,0.395
86,200,0.333
86,100,-0.38
86,200,0.391
86,100,-0.24
86,200,0.287
86,200,0.312
86,100,-0.138
86,100,-0.114
86,200,0.298
86,200,0.539
86,100,-0.366
86,100,-0.392
86,200,0.275
86,100,-0.34
86,100,-0.017
86,100,-0.281
86,100,-0.279
86,100,-0.243
86,200,0.176
86,100,-0.591
86,100,-0.367
86,100,-0.469
86,200,0.288
86,100,-0.435
86,100,-0.292
86,200,0.071
86,200,0.149
86,200,0.285
86,100,-0.384
86,200,
86,200,0.192
86,100,-0.377
86,200,0.012
86,200,0.215
86,100,-0.468
86,100,-0.489
86,100,-0.479
86,200,0.171
86,200,0.359
86,200,0.162
86,100,-0.416
86,100,-0.396
86,200,0.303
86,100,-0.536
86,100,-0.573
86,100,-0.416
86,100,-0.369
86,200,0.133
86,200,0.389
86,200,0.387
86,100,-0.461
86,200,0.121
86,100,-0.217
86,100,-0.344
86,100,-0.383
86,100,0.066
86,100,-0.017
86,100,-0.129
86,100,-0.05
86,100,-0.114
86,100,-0.089
86,200,0.325
86,100,-0.573
86,200,0.11
86,100,-0.414
86,100,-0.211
86,100,-0.214
86,100,-0.343
86,100,-0.268
86,100,-0.204
86,100,-0.037
86,200,0.252
86,200,0.616
86,100,-0.238
86,100,-0.407
86,100,0.002
86,100,-0.098
86,100,0.086
86,100,0.038
86,100,-0.192
86,100,-0.107
86,100,-0.059
86,100,-0.168
86,100,-0.396
86,100,-0.082
86,100,-0.395
86,100,-0.056
86,100,-0.152
86,100,-0.102
86,100,-0.219
86,100,-0.306
86,100,-0.305
86,100,-0.383
86,100,-0.342
86,200,0.21
86,100,-0.246
86,100,-0.998
86,100,0.09
86,200,0.159
86,100,-0.065
86,100,-0.089
86,100,-0.152
86,100,0.045
86,100,-0.23
86,200,0.265
86,100,0.035
86,100,0.166
86,200,0.171
86,200,0.209
86,100,-0.401
86,200,0.173
86,200,0.187
86,200,0.069
86,200,0.218
86,100,-0.331
86,100,-0.31
86,100,-0.387
86,200,0.14
86,100,-0.281
86,100,-0.345
86,200,0.328
86,100,-0.683
86,100,-0.364
86,100,-0.514
86,200,0.416
86,200,0.067
86,100,-0.481
86,200,0.389
86,200,0.034
86,100,-0.355
86,200,0.29
87,100,-0.03
87,100,-0.105
87,100,-0.381
87,100,-0.117
87,100,-0.115
87,100,-0.358
87,100,-0.342
87,100,-0.282
87,100,-0.073
87,100,-0.491
87,200,0.225
87,100,-0.389
87,100,-0.387
87,100,0.011
87,100,0.012
87,100,-0.179
87,100,-0.237
87,100,-0.038
87,100,-0.397
87,100,-0.109
87,200,0.055
87,100,-0.519
87,100,-0.368
87,200,0.205
87,100,-0.269
87,200,0.49
87,100,-0.467
87,200,0.276
87,100,-0.439
87,100,-0.468
